author,chapter,sentence,title
Jane Austen,Chapter 44,"On this point she was soon satisfied; and two or three little circumstances occurred ere they parted, which, in her anxious interpretation, denoted a recollection of Jane not untinctured by tenderness, and a wish of saying more that might lead to the mention of her, had he dared.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"He observed to her, at a moment when the others were talking together, and in a tone which had something of real regret, that it ""was a very long time since he had had the pleasure of seeing her;"" and, before she could reply, he added, ""It is above eight months.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"We have not met since the 26th of November, when we were all dancing together at Netherfield.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Elizabeth was pleased to find his memory so exact; and he afterwards took occasion to ask her, when unattended to by any of the rest, whether _all_ her sisters were at Longbourn.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"There was not much in the question, nor in the preceding remark; but there was a look and a manner which gave them meaning.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"It was not often that she could turn her eyes on Mr. Darcy himself; but, whenever she did catch a glimpse, she saw an expression of general complaisance, and in all that he said she heard an accent so removed from _hauteur_ or disdain of his companions, as convinced her that the improvement of manners which she had yesterday witnessed however temporary its existence might prove, had at least outlived one day.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"When she saw him thus seeking the acquaintance and courting the good opinion of people with whom any intercourse a few months ago would have been a disgrace--when she saw him thus civil, not only to herself, but to the very relations whom he had openly disdained, and recollected their last lively scene in Hunsford Parsonage--the difference, the change was so great, and struck so forcibly on her mind, that she could hardly restrain her astonishment from being visible.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Never, even in the company of his dear friends at Netherfield, or his dignified relations at Rosings, had she seen him so desirous to please, so free from self-consequence or unbending reserve, as now, when no importance could result from the success of his endeavours, and when even the acquaintance of those to whom his attentions were addressed would draw down the ridicule and censure of the ladies both of Netherfield and Rosings.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Their visitors stayed with them above half-an-hour; and when they arose to depart, Mr. Darcy called on his sister to join him in expressing their wish of seeing Mr. and Mrs. Gardiner, and Miss Bennet, to dinner at Pemberley, before they left the country.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Miss Darcy, though with a diffidence which marked her little in the habit of giving invitations, readily obeyed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Mrs. Gardiner looked at her niece, desirous of knowing how _she_, whom the invitation most concerned, felt disposed as to its acceptance, but Elizabeth had turned away her head.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Presuming however, that this studied avoidance spoke rather a momentary embarrassment than any dislike of the proposal, and seeing in her husband, who was fond of society, a perfect willingness to accept it, she ventured to engage for her attendance, and the day after the next was fixed on.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Bingley expressed great pleasure in the certainty of seeing Elizabeth again, having still a great deal to say to her, and many inquiries to make after all their Hertfordshire friends.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Elizabeth, construing all this into a wish of hearing her speak of her sister, was pleased, and on this account, as well as some others, found herself, when their visitors left them, capable of considering the last half-hour with some satisfaction, though while it was passing, the enjoyment of it had been little.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Eager to be alone, and fearful of inquiries or hints from her uncle and aunt, she stayed with them only long enough to hear their favourable opinion of Bingley, and then hurried away to dress.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,But she had no reason to fear Mr. and Mrs. Gardiner's curiosity; it was not their wish to force her communication.,PRIDE AND PREJUDICE
Jane Austen,Chapter 44,It was evident that she was much better acquainted with Mr. Darcy than they had before any idea of; it was evident that he was very much in love with her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"They saw much to interest, but nothing to justify inquiry.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Of Mr. Darcy it was now a matter of anxiety to think well; and, as far as their acquaintance reached, there was no fault to find.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"They could not be untouched by his politeness; and had they drawn his character from their own feelings and his servant's report, without any reference to any other account, the circle in Hertfordshire to which he was known would not have recognized it for Mr. Darcy.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"There was now an interest, however, in believing the housekeeper; and they soon became sensible that the authority of a servant who had known him since he was four years old, and whose own manners indicated respectability, was not to be hastily rejected.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,Neither had anything occurred in the intelligence of their Lambton friends that could materially lessen its weight.,PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"They had nothing to accuse him of but pride; pride he probably had, and if not, it would certainly be imputed by the inhabitants of a small market-town where the family did not visit.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"It was acknowledged, however, that he was a liberal man, and did much good among the poor.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"With respect to Wickham, the travellers soon found that he was not held there in much estimation; for though the chief of his concerns with the son of his patron were imperfectly understood, it was yet a well-known fact that, on his quitting Derbyshire, he had left many debts behind him, which Mr. Darcy afterwards discharged.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"As for Elizabeth, her thoughts were at Pemberley this evening more than the last; and the evening, though as it passed it seemed long, was not long enough to determine her feelings towards _one_ in that mansion; and she lay awake two whole hours endeavouring to make them out.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,She certainly did not hate him.,PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"No; hatred had vanished long ago, and she had almost as long been ashamed of ever feeling a dislike against him, that could be so called.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"The respect created by the conviction of his valuable qualities, though at first unwillingly admitted, had for some time ceased to be repugnant to her feeling; and it was now heightened into somewhat of a friendlier nature, by the testimony so highly in his favour, and bringing forward his disposition in so amiable a light, which yesterday had produced.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"But above all, above respect and esteem, there was a motive within her of goodwill which could not be overlooked.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"It was gratitude; gratitude, not merely for having once loved her, but for loving her still well enough to forgive all the petulance and acrimony of her manner in rejecting him, and all the unjust accusations accompanying her rejection.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"He who, she had been persuaded, would avoid her as his greatest enemy, seemed, on this accidental meeting, most eager to preserve the acquaintance, and without any indelicate display of regard, or any peculiarity of manner, where their two selves only were concerned, was soliciting the good opinion of her friends, and bent on making her known to his sister.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Such a change in a man of so much pride exciting not only astonishment but gratitude--for to love, ardent love, it must be attributed; and as such its impression on her was of a sort to be encouraged, as by no means unpleasing, though it could not be exactly defined.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"She respected, she esteemed, she was grateful to him, she felt a real interest in his welfare; and she only wanted to know how far she wished that welfare to depend upon herself, and how far it would be for the happiness of both that she should employ the power, which her fancy told her she still possessed, of bringing on her the renewal of his addresses.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"It had been settled in the evening between the aunt and the niece, that such a striking civility as Miss Darcy's in coming to see them on the very day of her arrival at Pemberley, for she had reached it only to a late breakfast, ought to be imitated, though it could not be equalled, by some exertion of politeness on their side; and, consequently, that it would be highly expedient to wait on her at Pemberley the following morning.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"They were, therefore, to go.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"Elizabeth was pleased; though when she asked herself the reason, she had very little to say in reply.",PRIDE AND PREJUDICE
Jane Austen,Chapter 44,Mr. Gardiner left them soon after breakfast.,PRIDE AND PREJUDICE
Jane Austen,Chapter 44,"The fishing scheme had been renewed the day before, and a positive engagement made of his meeting some of the gentlemen at Pemberley before noon.",PRIDE AND PREJUDICE
Jane Austen,Chapter 45,"Convinced as Elizabeth now was that Miss Bingley's dislike of her had originated in jealousy, she could not help feeling how unwelcome her appearance at Pemberley must be to her, and was curious to know with how much civility on that lady's side the acquaintance would now be renewed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 45,"On reaching the house, they were shown through the hall into the saloon, whose northern aspect rendered it delightful for summer.",PRIDE AND PREJUDICE
Jane Austen,Chapter 45,"Its windows opening to the ground, admitted a most refreshing view of the high woody hills behind the house, and of the beautiful oaks and Spanish chestnuts which were scattered over the intermediate lawn.",PRIDE AND PREJUDICE
