author,chapter,sentence,title
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""What,"" cried Wendy, ""the mother of such an armful, dance!""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""But on a Saturday night,"" Slightly insinuated.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"It was not really Saturday night, at least it may have been, for they had long lost count of the days; but always if they wanted to do anything special they said this was Saturday night, and then they did it.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Of course it is Saturday night, Peter,"" Wendy said, relenting.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""People of our figure, Wendy!""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""But it is only among our own progeny [children].""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""True, true.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"So they were told they could dance, but they must put on their nighties first.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Ah, old lady,"" Peter said aside to Wendy, warming himself by the fire and looking down at her as she sat turning a heel, ""there is nothing more pleasant of an evening for you and me when the day's toil is over than to rest by the fire with the little ones near by.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""It is sweet, Peter, isn't it?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Wendy said, frightfully gratified.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Peter, I think Curly has your nose.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Michael takes after you.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,She went to him and put her hand on his shoulder.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Dear Peter,"" she said, ""with such a large family, of course, I have now passed my best, but you don't want to [ex]change me, do you?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""No, Wendy.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Certainly he did not want a change, but he looked at her uncomfortably, blinking, you know, like one not sure whether he was awake or asleep.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Peter, what is it?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I was just thinking,"" he said, a little scared.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""It is only make-believe, isn't it, that I am their father?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Oh yes,"" Wendy said primly [formally and properly].",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""You see,"" he continued apologetically, ""it would make me seem so old to be their real father.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""But they are ours, Peter, yours and mine.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""But not really, Wendy?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,he asked anxiously.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Not if you don't wish it,"" she replied; and she distinctly heard his sigh of relief.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Peter,"" she asked, trying to speak firmly, ""what are your exact feelings to [about] me?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Those of a devoted son, Wendy.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I thought so,"" she said, and went and sat by herself at the extreme end of the room.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""You are so queer,"" he said, frankly puzzled, ""and Tiger Lily is just the same.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"There is something she wants to be to me, but she says it is not my mother.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""No, indeed, it is not,"" Wendy replied with frightful emphasis.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Now we know why she was prejudiced against the redskins.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Then what is it?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""It isn't for a lady to tell.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Oh, very well,"" Peter said, a little nettled.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Perhaps Tinker Bell will tell me.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Oh yes, Tinker Bell will tell you,"" Wendy retorted scornfully.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""She is an abandoned little creature.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Here Tink, who was in her bedroom, eavesdropping, squeaked out something impudent.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""She says she glories in being abandoned,"" Peter interpreted.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,He had a sudden idea.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Perhaps Tink wants to be my mother?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""You silly ass!""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,cried Tinker Bell in a passion.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,She had said it so often that Wendy needed no translation.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I almost agree with her,"" Wendy snapped.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Fancy Wendy snapping!,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"But she had been much tried, and she little knew what was to happen before the night was out.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,If she had known she would not have snapped.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,None of them knew.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Perhaps it was best not to know.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Their ignorance gave them one more glad hour; and as it was to be their last hour on the island, let us rejoice that there were sixty glad minutes in it.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,They sang and danced in their night-gowns.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Such a deliciously creepy song it was, in which they pretended to be frightened at their own shadows, little witting that so soon shadows would close in upon them, from whom they would shrink in real fear.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"So uproariously gay was the dance, and how they buffeted each other on the bed and out of it!",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"It was a pillow fight rather than a dance, and when it was finished, the pillows insisted on one bout more, like partners who know that they may never meet again.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"The stories they told, before it was time for Wendy's good-night story!",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Even Slightly tried to tell a story that night, but the beginning was so fearfully dull that it appalled not only the others but himself, and he said gloomily: ""Yes, it is a dull beginning.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"I say, let us pretend that it is the end.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"And then at last they all got into bed for Wendy's story, the story they loved best, the story Peter hated.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Usually when she began to tell this story he left the room or put his hands over his ears; and possibly if he had done either of those things this time they might all still be on the island.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,But to-night he remained on his stool; and we shall see what happened.,PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Listen, then,"" said Wendy, settling down to her story, with Michael at her feet and seven boys in the bed.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""There was once a gentleman--"" ""I had rather he had been a lady,"" Curly said.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I wish he had been a white rat,"" said Nibs.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Quiet,"" their mother admonished [cautioned] them.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""There was a lady also, and--"" ""Oh, mummy,"" cried the first twin, ""you mean that there is a lady also, don't you?",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"She is not dead, is she?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Oh, no.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I am awfully glad she isn't dead,"" said Tootles.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Are you glad, John?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Of course I am.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Are you glad, Nibs?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Rather.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Are you glad, Twins?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""We are glad.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Oh dear,"" sighed Wendy.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Little less noise there,"" Peter called out, determined that she should have fair play, however beastly a story it might be in his opinion.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""The gentleman's name,"" Wendy continued, ""was Mr.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"Darling, and her name was Mrs.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"Darling.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I knew them,"" John said, to annoy the others.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I think I knew them,"" said Michael rather doubtfully.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""They were married, you know,"" explained Wendy, ""and what do you think they had?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""White rats,"" cried Nibs, inspired.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""No.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""It's awfully puzzling,"" said Tootles, who knew the story by heart.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Quiet, Tootles.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"They had three descendants.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""What is descendants?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Well, you are one, Twin.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Did you hear that, John?",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"I am a descendant.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Descendants are only children,"" said John.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Oh dear, oh dear,"" sighed Wendy.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Now these three children had a faithful nurse called Nana; but Mr.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"Darling was angry with her and chained her up in the yard, and so all the children flew away.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""It's an awfully good story,"" said Nibs.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""They flew away,"" Wendy continued, ""to the Neverland, where the lost children are.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I just thought they did,"" Curly broke in excitedly.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I don't know how it is, but I just thought they did!""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""O Wendy,"" cried Tootles, ""was one of the lost children called Tootles?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Yes, he was.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I am in a story.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"Hurrah, I am in a story, Nibs.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Hush.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"Now I want you to consider the feelings of the unhappy parents with all their children flown away.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Oo!""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"they all moaned, though they were not really considering the feelings of the unhappy parents one jot.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Think of the empty beds!""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Oo!""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""It's awfully sad,"" the first twin said cheerfully.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I don't see how it can have a happy ending,"" said the second twin.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Do you, Nibs?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I'm frightfully anxious.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""If you knew how great is a mother's love,"" Wendy told them triumphantly, ""you would have no fear.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,She had now come to the part that Peter hated.,PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I do like a mother's love,"" said Tootles, hitting Nibs with a pillow.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Do you like a mother's love, Nibs?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""I do just,"" said Nibs, hitting back.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""You see,"" Wendy said complacently, ""our heroine knew that the mother would always leave the window open for her children to fly back by; so they stayed away for years and had a lovely time.""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Did they ever go back?""",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Let us now,"" said Wendy, bracing herself up for her finest effort, ""take a peep into the future;"" and they all gave themselves the twist that makes peeps into the future easier.",PETER PAN
James Matthew Barrie,Chapter 11 WENDY'S STORY,"""Years have rolled by, and who is this elegant lady of uncertain age alighting at London Station?""",PETER PAN
