chapter,sentence,title
Chapter 66. Matrimonial Projects,"It is true she speculates with her own money, not mine; nevertheless, you can understand that when 700,000 francs leave the wife’s pocket, the husband always finds it out.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,But do you mean to say you have not heard of this?,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"Why, the thing has made a tremendous noise.” “Yes, I heard it spoken of, but I did not know the details, and then no one can be more ignorant than I am of the affairs in the Bourse.” 30251m “Then you do not speculate?” “I?—How could I speculate when I already have so much trouble in regulating my income?",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I should be obliged, besides my steward, to keep a clerk and a boy.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"But touching these Spanish affairs, I think that the baroness did not dream the whole of the Don Carlos matter.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"The papers said something about it, did they not?” “Then you believe the papers?” “I?—not the least in the world; only I fancied that the honest Messager was an exception to the rule, and that it only announced telegraphic despatches.” “Well, that’s what puzzles me,” replied Danglars; “the news of the return of Don Carlos was brought by telegraph.” “So that,” said Monte Cristo, “you have lost nearly 1,700,000 francs this month.” “Not nearly, indeed; that is exactly my loss.” “Diable!” said Monte Cristo compassionately, “it is a hard blow for a third-rate fortune.” “Third-rate,” said Danglars, rather humble, “what do you mean by that?” “Certainly,” continued Monte Cristo, “I make three assortments in fortune—first-rate, second-rate, and third-rate fortunes.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I call those first-rate which are composed of treasures one possesses under one’s hand, such as mines, lands, and funded property, in such states as France, Austria, and England, provided these treasures and property form a total of about a hundred millions; I call those second-rate fortunes, that are gained by manufacturing enterprises, joint-stock companies, viceroyalties, and principalities, not drawing more than 1,500,000 francs, the whole forming a capital of about fifty millions; finally, I call those third-rate fortunes, which are composed of a fluctuating capital, dependent upon the will of others, or upon chances which a bankruptcy involves or a false telegram shakes, such as banks, speculations of the day—in fact, all operations under the influence of greater or less mischances, the whole bringing in a real or fictitious capital of about fifteen millions.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I think this is about your position, is it not?” “Confound it, yes!” replied Danglars.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"“The result, then, of six more such months as this would be to reduce the third-rate house to despair.” “Oh,” said Danglars, becoming very pale, how you are running on!” “Let us imagine seven such months,” continued Monte Cristo, in the same tone.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"“Tell me, have you ever thought that seven times 1,700,000 francs make nearly twelve millions?",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"No, you have not;—well, you are right, for if you indulged in such reflections, you would never risk your principal, which is to the speculator what the skin is to civilized man.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"We have our clothes, some more splendid than others,—this is our credit; but when a man dies he has only his skin; in the same way, on retiring from business, you have nothing but your real principal of about five or six millions, at the most; for third-rate fortunes are never more than a fourth of what they appear to be, like the locomotive on a railway, the size of which is magnified by the smoke and steam surrounding it.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"Well, out of the five or six millions which form your real capital, you have just lost nearly two millions, which must, of course, in the same degree diminish your credit and fictitious fortune; to follow out my simile, your skin has been opened by bleeding, and this if repeated three or four times will cause death—so pay attention to it, my dear Monsieur Danglars.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,Do you want money?,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"Do you wish me to lend you some?” 30253m “What a bad calculator you are!” exclaimed Danglars, calling to his assistance all his philosophy and dissimulation.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,“I have made money at the same time by speculations which have succeeded.,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,I have made up the loss of blood by nutrition.,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I lost a battle in Spain, I have been defeated in Trieste, but my naval army in India will have taken some galleons, and my Mexican pioneers will have discovered some mine.” “Very good, very good!",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"But the wound remains and will reopen at the first loss.” “No, for I am only embarked in certainties,” replied Danglars, with the air of a mountebank sounding his own praises; “to involve me, three governments must crumble to dust.” “Well, such things have been.” “That there should be a famine!” “Recollect the seven fat and the seven lean kine.” “Or, that the sea should become dry, as in the days of Pharaoh, and even then my vessels would become caravans.” “So much the better.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I congratulate you, my dear M. Danglars,” said Monte Cristo; “I see I was deceived, and that you belong to the class of second-rate fortunes.” “I think I may aspire to that honor,” said Danglars with a smile, which reminded Monte Cristo of the sickly moons which bad artists are so fond of daubing into their pictures of ruins.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"“But, while we are speaking of business,” Danglars added, pleased to find an opportunity of changing the subject, “tell me what I am to do for M. Cavalcanti.” “Give him money, if he is recommended to you, and the recommendation seems good.” “Excellent; he presented himself this morning with a bond of 40,000 francs, payable at sight, on you, signed by Busoni, and returned by you to me, with your endorsement—of course, I immediately counted him over the forty bank-notes.” Monte Cristo nodded his head in token of assent.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"“But that is not all,” continued Danglars; “he has opened an account with my house for his son.” “May I ask how much he allows the young man?” “Five thousand francs per month.” “Sixty thousand francs per year.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,I thought I was right in believing that Cavalcanti to be a stingy fellow.,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"How can a young man live upon 5,000 francs a month?” “But you understand that if the young man should want a few thousands more——” “Do not advance it; the father will never repay it.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,You do not know these ultramontane millionaires; they are regular misers.,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"And by whom were they recommended to you?” “Oh, by the house of Fenzi, one of the best in Florence.” “I do not mean to say you will lose, but, nevertheless, mind you hold to the terms of the agreement.” “Would you not trust the Cavalcanti?” “I?",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"oh, I would advance ten millions on his signature.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I was only speaking in reference to the second-rate fortunes we were mentioning just now.” “And with all this, how unassuming he is!",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I should never have taken him for anything more than a mere major.” “And you would have flattered him, for certainly, as you say, he has no manner.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,The first time I saw him he appeared to me like an old lieutenant who had grown mouldy under his epaulets.,THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"But all the Italians are the same; they are like old Jews when they are not glittering in Oriental splendor.” “The young man is better,” said Danglars.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"“Yes; a little nervous, perhaps, but, upon the whole, he appeared tolerable.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I was uneasy about him.” “Why?” “Because you met him at my house, just after his introduction into the world, as they told me.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"He has been travelling with a very severe tutor, and had never been to Paris before.” “Ah, I believe noblemen marry amongst themselves, do they not?” asked Danglars carelessly; “they like to unite their fortunes.” “It is usual, certainly; but Cavalcanti is an original who does nothing like other people.",THE COUNT OF MONTE CRISTO
Chapter 66. Matrimonial Projects,"I cannot help thinking that he has brought his son to France to choose a wife.” “Do you think so?” “I am sure of it.” “And you have heard his fortune mentioned?” “Nothing else was talked of; only some said he was worth millions, and others that he did not possess a farthing.” “And what is your opinion?” “I ought not to influence you, because it is only my own personal impression.” “Well, and it is that——” “My opinion is, that all these old podestàs, these ancient condottieri,—for the Cavalcanti have commanded armies and governed provinces,—my opinion, I say, is, that they have buried their millions in corners, the secret of which they have transmitted only to their eldest sons, who have done the same from generation to generation; and the proof of this is seen in their yellow and dry appearance, like the florins of the republic, which, from being constantly gazed upon, have become reflected in them.” “Certainly,” said Danglars, “and this is further supported by the fact of their not possessing an inch of land.” “Very little, at least; I know of none which Cavalcanti possesses, excepting his palace in Lucca.” “Ah, he has a palace?” said Danglars, laughing; “come, that is something.” “Yes; and more than that, he lets it to the Minister of Finance while he lives in a simple house.",THE COUNT OF MONTE CRISTO
